transaction_id,account_id,date,time,description,credit,debit,balance
TXNBEF0DBB256,ACC0208,2026-01-11,04:14:58,UPI Transfer to ACC0206,0,3115,146690
TXNBEF0DBB256,ACC0206,2026-01-11,04:14:58,UPI Received from ACC0208,3115,0,9134
TXNE0F367B381,ACC0117,2026-01-11,04:15:57,UPI Transfer to ACC0066,0,3451,108806
TXNE0F367B381,ACC0066,2026-01-11,04:15:57,UPI Received from ACC0117,3451,0,157199
TXN7F4EF09F9A,ACC0127,2026-01-11,04:17:04,UPI Transfer to ACC0145,0,801,18496
TXN7F4EF09F9A,ACC0145,2026-01-11,04:17:04,UPI Received from ACC0127,801,0,-8875
TXN32458E88BB,ACC0199,2026-01-11,04:18:21,UPI Transfer to ACC0060,0,1875,143792
TXN32458E88BB,ACC0060,2026-01-11,04:18:21,UPI Received from ACC0199,1875,0,81451
TXN3610D51F92,ACC0115,2026-01-11,04:19:45,UPI Transfer to ACC0223,0,10582,142422
TXN3610D51F92,ACC0223,2026-01-11,04:19:45,UPI Received from ACC0115,10582,0,38229
TXN53FDC4248D,ACC0064,2026-01-11,04:21:34,UPI Transfer to ACC0279,0,23548,70340
TXN53FDC4248D,ACC0279,2026-01-11,04:21:34,UPI Received from ACC0064,23548,0,87783
TXN11AD867896,ACC0067,2026-01-11,04:23:15,UPI Transfer to ACC0237,0,20270,42337
TXN11AD867896,ACC0237,2026-01-11,04:23:15,UPI Received from ACC0067,20270,0,35058
TXNE4408956B8,ACC0167,2026-01-11,04:24:22,UPI Transfer to ACC0241,0,3858,105076
TXNE4408956B8,ACC0241,2026-01-11,04:24:22,UPI Received from ACC0167,3858,0,216672
TXNF1A263341B,ACC0089,2026-01-11,04:26:13,UPI Transfer to ACC0094,0,23986,56376
TXNF1A263341B,ACC0094,2026-01-11,04:26:13,UPI Received from ACC0089,23986,0,84948
TXNFBD1FA36D3,ACC0108,2026-01-11,04:26:49,UPI Transfer to ACC0194,0,15074,-27032
TXNFBD1FA36D3,ACC0194,2026-01-11,04:26:49,UPI Received from ACC0108,15074,0,12279
TXN1CFD25E4A2,ACC0075,2026-01-11,04:27:30,UPI Transfer to ACC0161,0,813,113691
TXN1CFD25E4A2,ACC0161,2026-01-11,04:27:30,UPI Received from ACC0075,813,0,69205
TXNC8F309F613,ACC0191,2026-01-11,04:28:38,UPI Transfer to ACC0058,0,12919,92456
TXNC8F309F613,ACC0058,2026-01-11,04:28:38,UPI Received from ACC0191,12919,0,149469
TXN35E305639B,ACC0135,2026-01-11,04:29:09,UPI Transfer to ACC0141,0,13809,16646
TXN35E305639B,ACC0141,2026-01-11,04:29:09,UPI Received from ACC0135,13809,0,102051
TXNA6D2047196,ACC0121,2026-01-11,04:29:52,UPI Transfer to ACC0201,0,10962,33965
TXNA6D2047196,ACC0201,2026-01-11,04:29:52,UPI Received from ACC0121,10962,0,32901
TXNE295D262F4,ACC0255,2026-01-11,04:31:23,UPI Transfer to ACC0051,0,9988,158504
TXNE295D262F4,ACC0051,2026-01-11,04:31:23,UPI Received from ACC0255,9988,0,106690
TXNC6522581AE,ACC0169,2026-01-11,04:32:06,UPI Transfer to ACC0005,0,19361,142443
TXNC6522581AE,ACC0005,2026-01-11,04:32:06,UPI Received from ACC0169,19361,0,35781
TXN0CDCD0C143,ACC0218,2026-01-11,04:33:11,UPI Transfer to ACC0125,0,8179,132045
TXN0CDCD0C143,ACC0125,2026-01-11,04:33:11,UPI Received from ACC0218,8179,0,115493
TXN51A1A60DB2,ACC0248,2026-01-11,04:33:53,UPI Transfer to ACC0078,0,21942,113337
TXN51A1A60DB2,ACC0078,2026-01-11,04:33:53,UPI Received from ACC0248,21942,0,82837
TXNA50F748E9E,ACC0002,2026-01-11,04:35:01,UPI Transfer to ACC0146,0,1626,131563
TXNA50F748E9E,ACC0146,2026-01-11,04:35:01,UPI Received from ACC0002,1626,0,18847
TXN750FAB91CA,ACC0045,2026-01-11,04:36:56,UPI Transfer to ACC0136,0,19597,79199
TXN750FAB91CA,ACC0136,2026-01-11,04:36:56,UPI Received from ACC0045,19597,0,29566
TXN1A9093123D,ACC0241,2026-01-11,04:38:47,UPI Transfer to ACC0278,0,23063,193609
TXN1A9093123D,ACC0278,2026-01-11,04:38:47,UPI Received from ACC0241,23063,0,187507
TXN89B4D6267D,ACC0228,2026-01-11,04:39:24,UPI Transfer to ACC0283,0,17915,123165
TXN89B4D6267D,ACC0283,2026-01-11,04:39:24,UPI Received from ACC0228,17915,0,158551
TXN48857136E1,ACC0162,2026-01-11,04:40:44,UPI Transfer to ACC0135,0,18993,49688
TXN48857136E1,ACC0135,2026-01-11,04:40:44,UPI Received from ACC0162,18993,0,35639
TXN43797FAEF4,ACC0162,2026-01-11,04:42:04,UPI Transfer to ACC0198,0,18624,31064
TXN43797FAEF4,ACC0198,2026-01-11,04:42:04,UPI Received from ACC0162,18624,0,74135
TXN12ABBD895F,ACC0099,2026-01-11,04:43:57,UPI Transfer to ACC0060,0,2080,148085
TXN12ABBD895F,ACC0060,2026-01-11,04:43:57,UPI Received from ACC0099,2080,0,83531
TXNE1F0B2157E,ACC0163,2026-01-11,04:45:45,UPI Transfer to ACC0150,0,3923,-36775
TXNE1F0B2157E,ACC0150,2026-01-11,04:45:45,UPI Received from ACC0163,3923,0,41517
TXNB3B0D5A65E,ACC0230,2026-01-11,04:47:01,UPI Transfer to ACC0253,0,6671,32477
TXNB3B0D5A65E,ACC0253,2026-01-11,04:47:01,UPI Received from ACC0230,6671,0,55786
TXN1843BB22B5,ACC0040,2026-01-11,04:48:43,UPI Transfer to ACC0213,0,23221,34330
TXN1843BB22B5,ACC0213,2026-01-11,04:48:43,UPI Received from ACC0040,23221,0,81766
TXNA41F0A401C,ACC0292,2026-01-11,04:49:33,UPI Transfer to ACC0035,0,9744,154003
TXNA41F0A401C,ACC0035,2026-01-11,04:49:33,UPI Received from ACC0292,9744,0,132856
TXN3A6C3F1B10,ACC0172,2026-01-11,04:50:18,UPI Transfer to ACC0086,0,20065,-9658
TXN3A6C3F1B10,ACC0086,2026-01-11,04:50:18,UPI Received from ACC0172,20065,0,46203
TXN5E2068B69E,ACC0003,2026-01-11,04:51:33,UPI Transfer to ACC0145,0,14699,112837
TXN5E2068B69E,ACC0145,2026-01-11,04:51:33,UPI Received from ACC0003,14699,0,5824
TXN610DE3266F,ACC0012,2026-01-11,04:53:11,UPI Transfer to ACC0284,0,11109,68740
TXN610DE3266F,ACC0284,2026-01-11,04:53:11,UPI Received from ACC0012,11109,0,40828
TXNB3728E3807,ACC0168,2026-01-11,04:53:47,UPI Transfer to ACC0262,0,19904,97012
TXNB3728E3807,ACC0262,2026-01-11,04:53:47,UPI Received from ACC0168,19904,0,-21081
TXN9299A87138,ACC0090,2026-01-11,04:54:22,UPI Transfer to ACC0133,0,22232,97081
TXN9299A87138,ACC0133,2026-01-11,04:54:22,UPI Received from ACC0090,22232,0,50769
TXN7A48D2EE9B,ACC0229,2026-01-11,04:55:31,UPI Transfer to ACC0090,0,6942,124506
TXN7A48D2EE9B,ACC0090,2026-01-11,04:55:31,UPI Received from ACC0229,6942,0,104023
TXN53170F10A5,ACC0112,2026-01-11,04:57:27,UPI Transfer to ACC0004,0,21897,-31775
TXN53170F10A5,ACC0004,2026-01-11,04:57:27,UPI Received from ACC0112,21897,0,60662
TXN4022B01DAA,ACC0060,2026-01-11,04:58:38,UPI Transfer to ACC0224,0,23664,59867
TXN4022B01DAA,ACC0224,2026-01-11,04:58:38,UPI Received from ACC0060,23664,0,36182
TXN203A8C0A18,ACC0153,2026-01-11,04:59:23,UPI Transfer to ACC0226,0,5515,63881
TXN203A8C0A18,ACC0226,2026-01-11,04:59:23,UPI Received from ACC0153,5515,0,59744
TXN719619F244,ACC0228,2026-01-11,05:01:01,UPI Transfer to ACC0206,0,17809,105356
TXN719619F244,ACC0206,2026-01-11,05:01:01,UPI Received from ACC0228,17809,0,26943
TXNAC22C9034E,ACC0028,2026-01-11,05:01:37,UPI Transfer to ACC0120,0,18839,167040
TXNAC22C9034E,ACC0120,2026-01-11,05:01:37,UPI Received from ACC0028,18839,0,64856
TXNE019F12759,ACC0257,2026-01-11,05:02:46,UPI Transfer to ACC0172,0,6797,85580
TXNE019F12759,ACC0172,2026-01-11,05:02:46,UPI Received from ACC0257,6797,0,-2861
TXNB78DD59D89,ACC0019,2026-01-11,05:03:48,UPI Transfer to ACC0174,0,21719,-17263
TXNB78DD59D89,ACC0174,2026-01-11,05:03:48,UPI Received from ACC0019,21719,0,119564
TXNB60BB1FC1D,ACC0281,2026-01-11,05:05:00,UPI Transfer to ACC0113,0,2135,78658
TXNB60BB1FC1D,ACC0113,2026-01-11,05:05:00,UPI Received from ACC0281,2135,0,181234
TXN5CC50759A7,ACC0288,2026-01-11,05:05:48,UPI Transfer to ACC0244,0,20111,105052
TXN5CC50759A7,ACC0244,2026-01-11,05:05:48,UPI Received from ACC0288,20111,0,132584
TXN829CE3B201,ACC0079,2026-01-11,05:07:44,UPI Transfer to ACC0177,0,3741,137162
TXN829CE3B201,ACC0177,2026-01-11,05:07:44,UPI Received from ACC0079,3741,0,2704
TXNE366E75951,ACC0217,2026-01-11,05:08:52,UPI Transfer to ACC0003,0,5219,123865
TXNE366E75951,ACC0003,2026-01-11,05:08:52,UPI Received from ACC0217,5219,0,118056
TXN690EC8E7CF,ACC0300,2026-01-11,05:09:51,UPI Transfer to ACC0108,0,561,168980
TXN690EC8E7CF,ACC0108,2026-01-11,05:09:51,UPI Received from ACC0300,561,0,-26471
TXN4996F5F0AE,ACC0231,2026-01-11,05:11:40,UPI Transfer to ACC0036,0,11294,69798
TXN4996F5F0AE,ACC0036,2026-01-11,05:11:40,UPI Received from ACC0231,11294,0,55274
TXNCAE3647298,ACC0202,2026-01-11,05:12:17,UPI Transfer to ACC0272,0,22652,44055
TXNCAE3647298,ACC0272,2026-01-11,05:12:17,UPI Received from ACC0202,22652,0,141933
TXNCF18E79789,ACC0252,2026-01-11,05:14:00,UPI Transfer to ACC0188,0,5782,21066
TXNCF18E79789,ACC0188,2026-01-11,05:14:00,UPI Received from ACC0252,5782,0,159629
TXN4B1BCABDDA,ACC0056,2026-01-11,05:14:34,UPI Transfer to ACC0217,0,9171,195119
TXN4B1BCABDDA,ACC0217,2026-01-11,05:14:34,UPI Received from ACC0056,9171,0,133036
TXNE44C3F0F63,ACC0178,2026-01-11,05:15:53,UPI Transfer to ACC0223,0,19780,130752
TXNE44C3F0F63,ACC0223,2026-01-11,05:15:53,UPI Received from ACC0178,19780,0,58009
TXNEE061099E3,ACC0111,2026-01-11,05:17:32,UPI Transfer to ACC0283,0,6894,36572
TXNEE061099E3,ACC0283,2026-01-11,05:17:32,UPI Received from ACC0111,6894,0,165445
TXN0A77EC30C7,ACC0018,2026-01-11,05:19:16,UPI Transfer to ACC0266,0,24740,-44444
TXN0A77EC30C7,ACC0266,2026-01-11,05:19:16,UPI Received from ACC0018,24740,0,196906
TXNA60E24D6E6,ACC0227,2026-01-11,05:20:02,UPI Transfer to ACC0006,0,4997,108159
TXNA60E24D6E6,ACC0006,2026-01-11,05:20:02,UPI Received from ACC0227,4997,0,123386
TXNECFCB9D33B,ACC0259,2026-01-11,05:20:49,UPI Transfer to ACC0256,0,24005,74097
TXNECFCB9D33B,ACC0256,2026-01-11,05:20:49,UPI Received from ACC0259,24005,0,80489
TXN133C838380,ACC0020,2026-01-11,05:21:44,UPI Transfer to ACC0138,0,8511,55856
TXN133C838380,ACC0138,2026-01-11,05:21:44,UPI Received from ACC0020,8511,0,11211
TXNDA3D65DC5B,ACC0183,2026-01-11,05:23:37,UPI Transfer to ACC0034,0,17298,41397
TXNDA3D65DC5B,ACC0034,2026-01-11,05:23:37,UPI Received from ACC0183,17298,0,87081
TXN824DEE2BDC,ACC0202,2026-01-11,05:25:14,UPI Transfer to ACC0090,0,24552,19503
TXN824DEE2BDC,ACC0090,2026-01-11,05:25:14,UPI Received from ACC0202,24552,0,128575
TXN1EBE10246E,ACC0123,2026-01-11,05:26:49,UPI Transfer to ACC0009,0,18764,93705
TXN1EBE10246E,ACC0009,2026-01-11,05:26:49,UPI Received from ACC0123,18764,0,108452
TXN6CABEE7826,ACC0277,2026-01-11,05:27:54,UPI Transfer to ACC0023,0,7862,4307
TXN6CABEE7826,ACC0023,2026-01-11,05:27:54,UPI Received from ACC0277,7862,0,53014
TXNA336E42676,ACC0115,2026-01-11,05:29:20,UPI Transfer to ACC0208,0,24577,117845
TXNA336E42676,ACC0208,2026-01-11,05:29:20,UPI Received from ACC0115,24577,0,171267
TXNF68242838B,ACC0003,2026-01-11,05:30:23,UPI Transfer to ACC0108,0,7343,110713
TXNF68242838B,ACC0108,2026-01-11,05:30:23,UPI Received from ACC0003,7343,0,-19128
TXN33EE5ECF4A,ACC0170,2026-01-11,05:30:54,UPI Transfer to ACC0112,0,18376,125899
TXN33EE5ECF4A,ACC0112,2026-01-11,05:30:54,UPI Received from ACC0170,18376,0,-13399
TXN400889E4A5,ACC0158,2026-01-11,05:31:25,UPI Transfer to ACC0081,0,5333,87930
TXN400889E4A5,ACC0081,2026-01-11,05:31:25,UPI Received from ACC0158,5333,0,51303
TXN7DFDF8B971,ACC0032,2026-01-11,05:33:19,UPI Transfer to ACC0192,0,7533,105013
TXN7DFDF8B971,ACC0192,2026-01-11,05:33:19,UPI Received from ACC0032,7533,0,173202
TXN0E9D9C4C90,ACC0083,2026-01-11,05:34:59,UPI Transfer to ACC0071,0,21226,-22781
TXN0E9D9C4C90,ACC0071,2026-01-11,05:34:59,UPI Received from ACC0083,21226,0,44661
TXN404B0771DD,ACC0123,2026-01-11,05:36:30,UPI Transfer to ACC0233,0,9486,84219
TXN404B0771DD,ACC0233,2026-01-11,05:36:30,UPI Received from ACC0123,9486,0,29499
TXN3E7D5D5FF0,ACC0082,2026-01-11,05:37:52,UPI Transfer to ACC0300,0,13326,74940
TXN3E7D5D5FF0,ACC0300,2026-01-11,05:37:52,UPI Received from ACC0082,13326,0,182306
TXND5ECDA8DE9,ACC0145,2026-01-11,05:38:33,UPI Transfer to ACC0161,0,10870,-5046
TXND5ECDA8DE9,ACC0161,2026-01-11,05:38:33,UPI Received from ACC0145,10870,0,80075
TXN6D6F6B8EC8,ACC0094,2026-01-11,05:40:04,UPI Transfer to ACC0019,0,20456,64492
TXN6D6F6B8EC8,ACC0019,2026-01-11,05:40:04,UPI Received from ACC0094,20456,0,3193
TXNB330607F13,ACC0259,2026-01-11,05:41:39,UPI Transfer to ACC0139,0,14371,59726
TXNB330607F13,ACC0139,2026-01-11,05:41:39,UPI Received from ACC0259,14371,0,119283
TXN9ECB288B41,ACC0224,2026-01-11,05:42:58,UPI Transfer to ACC0178,0,10496,25686
TXN9ECB288B41,ACC0178,2026-01-11,05:42:58,UPI Received from ACC0224,10496,0,141248
TXNF1A46F4865,ACC0237,2026-01-11,05:44:40,UPI Transfer to ACC0239,0,9716,25342
TXNF1A46F4865,ACC0239,2026-01-11,05:44:40,UPI Received from ACC0237,9716,0,114031
TXNB951C4583E,ACC0120,2026-01-11,05:46:22,UPI Transfer to ACC0277,0,10016,54840
TXNB951C4583E,ACC0277,2026-01-11,05:46:22,UPI Received from ACC0120,10016,0,14323
TXN23C833A2E2,ACC0200,2026-01-11,05:47:08,UPI Transfer to ACC0165,0,23336,73265
TXN23C833A2E2,ACC0165,2026-01-11,05:47:08,UPI Received from ACC0200,23336,0,116429
TXNC0123CE806,ACC0068,2026-01-11,05:47:52,UPI Transfer to ACC0034,0,2295,168225
TXNC0123CE806,ACC0034,2026-01-11,05:47:52,UPI Received from ACC0068,2295,0,89376
TXN366EBA5698,ACC0182,2026-01-11,05:49:13,UPI Transfer to ACC0046,0,23432,19736
TXN366EBA5698,ACC0046,2026-01-11,05:49:13,UPI Received from ACC0182,23432,0,134155
TXNBFAAFCD39F,ACC0093,2026-01-11,05:50:19,UPI Transfer to ACC0142,0,12808,105016
TXNBFAAFCD39F,ACC0142,2026-01-11,05:50:19,UPI Received from ACC0093,12808,0,72155
TXND2C6688173,ACC0130,2026-01-11,05:51:49,UPI Transfer to ACC0135,0,12137,35067
TXND2C6688173,ACC0135,2026-01-11,05:51:49,UPI Received from ACC0130,12137,0,47776
TXN40ED1A5C89,ACC0179,2026-01-11,05:52:26,UPI Transfer to ACC0071,0,7200,159324
TXN40ED1A5C89,ACC0071,2026-01-11,05:52:26,UPI Received from ACC0179,7200,0,51861
TXN2F52064B7C,ACC0037,2026-01-11,05:53:28,UPI Transfer to ACC0066,0,19289,49744
TXN2F52064B7C,ACC0066,2026-01-11,05:53:28,UPI Received from ACC0037,19289,0,176488
TXN84276209C7,ACC0005,2026-01-11,05:54:29,UPI Transfer to ACC0067,0,24828,10953
TXN84276209C7,ACC0067,2026-01-11,05:54:29,UPI Received from ACC0005,24828,0,67165
TXN4C995CBC7A,ACC0044,2026-01-11,05:55:05,UPI Transfer to ACC0162,0,11722,135010
TXN4C995CBC7A,ACC0162,2026-01-11,05:55:05,UPI Received from ACC0044,11722,0,42786
TXN0BBE5ED40D,ACC0297,2026-01-11,05:55:38,UPI Transfer to ACC0047,0,9297,73993
TXN0BBE5ED40D,ACC0047,2026-01-11,05:55:38,UPI Received from ACC0297,9297,0,97549
TXN6D7150B709,ACC0215,2026-01-11,05:57:24,UPI Transfer to ACC0144,0,15074,123200
TXN6D7150B709,ACC0144,2026-01-11,05:57:24,UPI Received from ACC0215,15074,0,57315
TXN80C225FE09,ACC0006,2026-01-11,05:58:33,UPI Transfer to ACC0216,0,7297,116089
TXN80C225FE09,ACC0216,2026-01-11,05:58:33,UPI Received from ACC0006,7297,0,98825
TXND9A59418FF,ACC0163,2026-01-11,06:00:25,UPI Transfer to ACC0268,0,4391,-41166
TXND9A59418FF,ACC0268,2026-01-11,06:00:25,UPI Received from ACC0163,4391,0,114396
TXN5706F39D2C,ACC0063,2026-01-11,06:01:20,UPI Transfer to ACC0148,0,22109,49275
TXN5706F39D2C,ACC0148,2026-01-11,06:01:20,UPI Received from ACC0063,22109,0,139464
TXN5CCA8FEC86,ACC0200,2026-01-11,06:02:21,UPI Transfer to ACC0211,0,18002,55263
TXN5CCA8FEC86,ACC0211,2026-01-11,06:02:21,UPI Received from ACC0200,18002,0,108448
TXNC31F2C4D9B,ACC0212,2026-01-11,06:04:01,UPI Transfer to ACC0126,0,3930,111253
TXNC31F2C4D9B,ACC0126,2026-01-11,06:04:01,UPI Received from ACC0212,3930,0,131602
TXN77020D1433,ACC0090,2026-01-11,06:05:30,UPI Transfer to ACC0076,0,10482,118093
TXN77020D1433,ACC0076,2026-01-11,06:05:30,UPI Received from ACC0090,10482,0,38250
TXN4D885CC72A,ACC0284,2026-01-11,06:07:06,UPI Transfer to ACC0077,0,888,39940
TXN4D885CC72A,ACC0077,2026-01-11,06:07:06,UPI Received from ACC0284,888,0,138507
TXN46C561019B,ACC0261,2026-01-11,06:08:38,UPI Transfer to ACC0239,0,22903,16383
TXN46C561019B,ACC0239,2026-01-11,06:08:38,UPI Received from ACC0261,22903,0,136934
TXN131FA04311,ACC0047,2026-01-11,06:10:22,UPI Transfer to ACC0037,0,14251,83298
TXN131FA04311,ACC0037,2026-01-11,06:10:22,UPI Received from ACC0047,14251,0,63995
TXN6EBCEBBA41,ACC0270,2026-01-11,06:11:53,UPI Transfer to ACC0201,0,2833,156515
TXN6EBCEBBA41,ACC0201,2026-01-11,06:11:53,UPI Received from ACC0270,2833,0,35734
TXND5D4212C7B,ACC0264,2026-01-11,06:13:33,UPI Transfer to ACC0251,0,11911,58092
TXND5D4212C7B,ACC0251,2026-01-11,06:13:33,UPI Received from ACC0264,11911,0,114504
TXN973465356A,ACC0054,2026-01-11,06:15:23,UPI Transfer to ACC0113,0,14409,86505
TXN973465356A,ACC0113,2026-01-11,06:15:23,UPI Received from ACC0054,14409,0,195643
TXN1B91BF3913,ACC0241,2026-01-11,06:17:02,UPI Transfer to ACC0048,0,24190,169419
TXN1B91BF3913,ACC0048,2026-01-11,06:17:02,UPI Received from ACC0241,24190,0,111333
TXN072A9C369E,ACC0188,2026-01-11,06:18:14,UPI Transfer to ACC0149,0,9378,150251
TXN072A9C369E,ACC0149,2026-01-11,06:18:14,UPI Received from ACC0188,9378,0,83662
TXN88EE04E143,ACC0203,2026-01-11,06:19:43,UPI Transfer to ACC0119,0,10815,35144
TXN88EE04E143,ACC0119,2026-01-11,06:19:43,UPI Received from ACC0203,10815,0,54919
TXN8145A60180,ACC0023,2026-01-11,06:20:15,UPI Transfer to ACC0287,0,20358,32656
TXN8145A60180,ACC0287,2026-01-11,06:20:15,UPI Received from ACC0023,20358,0,115719
TXNDA6DB248E0,ACC0233,2026-01-11,06:21:43,UPI Transfer to ACC0170,0,20491,9008
TXNDA6DB248E0,ACC0170,2026-01-11,06:21:43,UPI Received from ACC0233,20491,0,146390
TXN65C08C7675,ACC0029,2026-01-11,06:23:27,UPI Transfer to ACC0201,0,9823,120735
TXN65C08C7675,ACC0201,2026-01-11,06:23:27,UPI Received from ACC0029,9823,0,45557
TXNA7093C7641,ACC0135,2026-01-11,06:24:37,UPI Transfer to ACC0191,0,16317,31459
TXNA7093C7641,ACC0191,2026-01-11,06:24:37,UPI Received from ACC0135,16317,0,108773
TXN586100CB3A,ACC0192,2026-01-11,06:26:36,UPI Transfer to ACC0282,0,17721,155481
TXN586100CB3A,ACC0282,2026-01-11,06:26:36,UPI Received from ACC0192,17721,0,46348
TXN97ACBA7CA1,ACC0082,2026-01-11,06:27:27,UPI Transfer to ACC0196,0,16811,58129
TXN97ACBA7CA1,ACC0196,2026-01-11,06:27:27,UPI Received from ACC0082,16811,0,170061
TXN3F08529175,ACC0143,2026-01-11,06:28:06,UPI Transfer to ACC0226,0,9250,103741
TXN3F08529175,ACC0226,2026-01-11,06:28:06,UPI Received from ACC0143,9250,0,68994
TXNC32892054D,ACC0217,2026-01-11,06:29:09,UPI Transfer to ACC0078,0,21987,111049
TXNC32892054D,ACC0078,2026-01-11,06:29:09,UPI Received from ACC0217,21987,0,104824
TXN01DB5C52E4,ACC0063,2026-01-11,06:29:51,UPI Transfer to ACC0160,0,19503,29772
TXN01DB5C52E4,ACC0160,2026-01-11,06:29:51,UPI Received from ACC0063,19503,0,119185
TXN9B6E76150C,ACC0283,2026-01-11,06:31:03,UPI Transfer to ACC0125,0,22636,142809
TXN9B6E76150C,ACC0125,2026-01-11,06:31:03,UPI Received from ACC0283,22636,0,138129
TXND797ED260C,ACC0054,2026-01-11,06:32:06,UPI Transfer to ACC0105,0,9927,76578
TXND797ED260C,ACC0105,2026-01-11,06:32:06,UPI Received from ACC0054,9927,0,29659
TXN948BE69F5B,ACC0139,2026-01-11,06:33:44,UPI Transfer to ACC0026,0,2638,116645
TXN948BE69F5B,ACC0026,2026-01-11,06:33:44,UPI Received from ACC0139,2638,0,113492
TXNE743891537,ACC0287,2026-01-11,06:34:41,UPI Transfer to ACC0033,0,17866,97853
TXNE743891537,ACC0033,2026-01-11,06:34:41,UPI Received from ACC0287,17866,0,216936
TXN223C9E40A7,ACC0031,2026-01-11,06:35:38,UPI Transfer to ACC0107,0,11806,124780
TXN223C9E40A7,ACC0107,2026-01-11,06:35:38,UPI Received from ACC0031,11806,0,62292
TXN5658C15107,ACC0246,2026-01-11,06:37:18,UPI Transfer to ACC0076,0,19778,-3217
TXN5658C15107,ACC0076,2026-01-11,06:37:18,UPI Received from ACC0246,19778,0,58028
TXN58D5F77F73,ACC0093,2026-01-11,06:39:01,UPI Transfer to ACC0125,0,14577,90439
TXN58D5F77F73,ACC0125,2026-01-11,06:39:01,UPI Received from ACC0093,14577,0,152706
TXN26BA930CCD,ACC0055,2026-01-11,06:39:54,UPI Transfer to ACC0208,0,4868,67724
TXN26BA930CCD,ACC0208,2026-01-11,06:39:54,UPI Received from ACC0055,4868,0,176135
TXN494C2ED080,ACC0108,2026-01-11,06:40:33,UPI Transfer to ACC0118,0,19068,-38196
TXN494C2ED080,ACC0118,2026-01-11,06:40:33,UPI Received from ACC0108,19068,0,181524
TXN07C4B7CD1B,ACC0272,2026-01-11,06:41:15,UPI Transfer to ACC0235,0,8343,133590
TXN07C4B7CD1B,ACC0235,2026-01-11,06:41:15,UPI Received from ACC0272,8343,0,159390
TXN8B81E08EC9,ACC0191,2026-01-11,06:42:21,UPI Transfer to ACC0216,0,11016,97757
TXN8B81E08EC9,ACC0216,2026-01-11,06:42:21,UPI Received from ACC0191,11016,0,109841
TXNCF5FC9C0EB,ACC0065,2026-01-11,06:44:00,UPI Transfer to ACC0242,0,9057,117119
TXNCF5FC9C0EB,ACC0242,2026-01-11,06:44:00,UPI Received from ACC0065,9057,0,140294
TXNDC7F4B270A,ACC0122,2026-01-11,06:44:42,UPI Transfer to ACC0031,0,6461,54679
TXNDC7F4B270A,ACC0031,2026-01-11,06:44:42,UPI Received from ACC0122,6461,0,131241
TXN4E3B608429,ACC0207,2026-01-11,06:45:51,UPI Transfer to ACC0006,0,21145,21182
TXN4E3B608429,ACC0006,2026-01-11,06:45:51,UPI Received from ACC0207,21145,0,137234
TXN029682EE6A,ACC0290,2026-01-11,06:46:56,UPI Transfer to ACC0288,0,6841,142213
TXN029682EE6A,ACC0288,2026-01-11,06:46:56,UPI Received from ACC0290,6841,0,111893
TXN650069B361,ACC0041,2026-01-11,06:47:28,UPI Transfer to ACC0046,0,6455,128566
TXN650069B361,ACC0046,2026-01-11,06:47:28,UPI Received from ACC0041,6455,0,140610
TXNE161682880,ACC0294,2026-01-11,06:48:48,UPI Transfer to ACC0025,0,14726,90047
TXNE161682880,ACC0025,2026-01-11,06:48:48,UPI Received from ACC0294,14726,0,84323
TXN7642D69F67,ACC0245,2026-01-11,06:49:55,UPI Transfer to ACC0220,0,15992,30994
TXN7642D69F67,ACC0220,2026-01-11,06:49:55,UPI Received from ACC0245,15992,0,161224
TXN5700002435,ACC0294,2026-01-11,06:50:42,UPI Transfer to ACC0136,0,11389,78658
TXN5700002435,ACC0136,2026-01-11,06:50:42,UPI Received from ACC0294,11389,0,40955
TXNCDC97496DB,ACC0271,2026-01-11,06:51:32,UPI Transfer to ACC0206,0,5687,100367
TXNCDC97496DB,ACC0206,2026-01-11,06:51:32,UPI Received from ACC0271,5687,0,32630
TXN0B03F13FAC,ACC0090,2026-01-11,06:53:18,UPI Transfer to ACC0142,0,11096,106997
TXN0B03F13FAC,ACC0142,2026-01-11,06:53:18,UPI Received from ACC0090,11096,0,83251
TXN6CF3F65B41,ACC0146,2026-01-11,06:53:58,UPI Transfer to ACC0105,0,5799,13048
TXN6CF3F65B41,ACC0105,2026-01-11,06:53:58,UPI Received from ACC0146,5799,0,35458
TXN27268240DD,ACC0284,2026-01-11,06:55:19,UPI Transfer to ACC0193,0,14720,25220
TXN27268240DD,ACC0193,2026-01-11,06:55:19,UPI Received from ACC0284,14720,0,98742
TXNB0F74ED383,ACC0054,2026-01-11,06:56:56,UPI Transfer to ACC0286,0,11027,65551
TXNB0F74ED383,ACC0286,2026-01-11,06:56:56,UPI Received from ACC0054,11027,0,143392
TXND33F8378BC,ACC0101,2026-01-11,06:57:31,UPI Transfer to ACC0070,0,2684,115724
TXND33F8378BC,ACC0070,2026-01-11,06:57:31,UPI Received from ACC0101,2684,0,38561
TXN2E574C4B05,ACC0015,2026-01-11,06:58:01,UPI Transfer to ACC0133,0,2517,66607
TXN2E574C4B05,ACC0133,2026-01-11,06:58:01,UPI Received from ACC0015,2517,0,53286
TXNE534374485,ACC0107,2026-01-11,06:59:30,UPI Transfer to ACC0124,0,2168,60124
TXNE534374485,ACC0124,2026-01-11,06:59:30,UPI Received from ACC0107,2168,0,95327
TXN9BE8E784D0,ACC0237,2026-01-11,07:00:05,UPI Transfer to ACC0032,0,24914,428
